INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('75611136878', 'False', 'Gabriel Assunção-Miranda', '602287761', 'R. Sara Miranda, 89, 3026-272 Tomar', '2023-08-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('16234486947', 'False', 'Benjamim Torres', '031156491', 'Travessa de Arnaldo Gama, 62, 9878-476 São Salvador de Lordelo', '2021-09-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('98793076886', 'False', 'Dinis Rocha', '902337810', 'Avenida Débora Melo, 1, 0210-825 Amora', '1931-03-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('51243900239', 'False', 'Luna Morais-Baptista', '000103184', 'R. Ângela Batista, 3, 0759-315 Peso da Régua', '1950-09-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('60296935306', 'False', 'Artur Castro', '199266917', 'Largo de Leal, 55, 3531-556 Sabugal', '2001-10-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('84135175699', 'False', 'Emília Morais', '013577422', 'Avenida Panorâmica Edgar Cardoso, 96, 1778-828 Gouveia', '1985-11-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('03198874921', 'False', 'Enzo Pacheco', '590210534', 'Praça de Estêvão Vasconcelos, 956, 0538-213 Felgueiras', '1964-09-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('56771668632', 'False', 'Bárbara Melo-Borges', '070233841', 'Praça Carvalho, 57, 0877-367 Faro', '1990-05-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('13728172422', 'False', 'Ivo Moreira', '995957581', 'Rua do Campo Alegre, 18, 6673-030 Coimbra', '2017-07-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33214807555', 'False', 'Kévim Ferreira', '921547840', 'Rua Samuel Gomes, 70, 6754-601 Beja', '1931-12-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('18395457802', 'False', 'Matias de Lopes', '892317413', 'Av Fabiana Monteiro, 47, 8982-163 Rio Maior', '1969-12-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('59970423415', 'False', 'Rafaela Mendes', '423253745', 'Largo Lopes, 67, 3378-974 Gouveia', '2016-10-26');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('91593907047', 'False', 'Rui Abreu', '389622975', 'Praça Andrade, 906, 0390-483 Leiria', '1984-04-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('77872779855', 'False', 'Constança Silva', '973485873', 'Alameda da Ranha, 111, 8095-645 Vila Franca de Xira', '2017-08-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('82332742125', 'False', 'Núria Jesus', '692785944', 'Alameda da Boa Viagem, 58, 6064-806 Almada', '2024-02-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('50399241785', 'False', 'Bryan Magalhães', '597859925', 'Praça de Pacheco, 11, 7302-524 Gandra', '1959-04-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('72704774600', 'False', 'Lisandro Santos', '245387366', 'Praça de Caselas, 21, 5498-292 Trancoso', '2018-07-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('94906503775', 'False', 'Ivo Carvalho-Pinheiro', '787916290', 'Av de Correia, 71, 1031-670 Rio Maior', '1991-09-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('59049304539', 'False', 'Bruno Soares', '431343429', 'Avenida Xavier Gomes, 77, 3001-649 São Salvador de Lordelo', '2018-06-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('55423618204', 'False', 'Sebastião Nascimento', '419052377', 'Rua Ângela Almeida, 4, 1535-793 Bragança', '2015-05-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('65607199330', 'False', 'Alícia Gaspar', '117691655', 'Avenida Manuel Araújo, 5, 3003-336 Olhão', '1937-10-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('75708068528', 'False', 'Matilde Paiva', '306061133', 'R. do Buraco, 33, 7861-534 Vila Franca de Xira', '1939-06-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('38803592333', 'False', 'Henrique do Tavares', '096914890', 'Praça Neves, 78, 0268-283 Seia', '1935-09-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('41949862889', 'False', 'Lúcia-Vera Fernandes', '732700555', 'Praça Anita Freitas, 17, 6248-680 Mangualde', '1957-06-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('82968783325', 'False', 'Diogo Pinho', '318192868', 'Rua Henrique Pinho, 4, 5449-984 Porto Santo', '2011-01-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('18223940296', 'False', 'Emanuel da Freitas', '379601118', 'Travessa das Escadas do Monte dos Judeus, 44, 4429-491 Santa Comba Dão', '2018-12-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('20404534861', 'False', 'Bianca-Filipa Gomes', '532280491', 'Rua Moura, 312, 3496-901 Vila Nova de Famalicão', '1961-07-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69640276834', 'False', 'Noa de Santos', '871751744', 'Rua de Sousa, 34, 0347-404 Maia', '1963-02-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('29103582887', 'False', 'Brian Macedo', '524410230', 'Alameda Ariana Domingues, 35, 6189-158 Lisboa', '1972-10-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33529303016', 'False', 'David Amorim', '637505654', 'Largo Nunes, 9, 0100-367 Almada', '2013-08-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69447213392', 'False', 'Álvaro Matias-Vicente', '956328485', 'Avenida Rafael Martins, S/N, 2310-403 Santana', '1975-05-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87390963327', 'False', 'Álvaro Torres', '052961433', 'Alameda Madalena Macedo, 12, 1306-954 Viana do Castelo', '1933-02-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('30189132480', 'False', 'Iara-Salomé Pereira', '001730818', 'Travessa Alexandre Araújo, 927, 6597-970 Figueira da Foz', '1983-04-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69849162040', 'False', 'Letícia Silva', '688750668', 'R. Alves, 432, 5454-329 Oliveira do Bairro', '1979-07-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('26439784383', 'False', 'Gil Batista', '922739290', 'R. das Rolas, 33, 8894-461 Peniche', '1926-04-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('64064328026', 'False', 'Micael Marques', '591025272', 'Travessa Eduardo Batista, 68, 9730-088 Quarteira', '1973-01-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87124044825', 'False', 'Isabel da Anjos', '718736071', 'Alameda de Antunes, 7, 5061-300 Ovar', '2005-07-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97507705223', 'False', 'Alexandra Miranda', '628090635', 'R. de Almeida, 892, 7184-993 São João da Madeira', '1938-05-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('23406349107', 'False', 'Ana Araújo-Castro', '475708989', 'Avenida das Antas, 91, 5165-988 Entroncamento', '1924-08-27');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33080713316', 'False', 'Gonçalo Tavares', '824016367', 'Largo Sandro Teixeira, 78, 4373-987 Lixa', '1950-06-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('70600338202', 'False', 'Luca Teixeira', '522740304', 'Travessa das Fragatas, S/N, 5865-867 Esmoriz', '2019-08-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('48112175186', 'False', 'Daniel Freitas-Pires', '585202828', 'Travessa Grande, 164, 8528-311 Seixal', '2002-01-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('12270135846', 'False', 'Leonardo Pereira', '751829110', 'Rua de Reis, 61, 2514-083 Penafiel', '1990-01-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('96032022293', 'False', 'William Lopes', '624896341', 'Av Micael Nunes, 69, 0015-289 Agualva-Cacém', '1977-09-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('26030857450', 'False', 'Joana Branco-Amaral', '142935796', 'Rua de Vieira, 17, 2117-066 Torres Vedras', '2023-11-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('23508495750', 'False', 'César Costa', '989317807', 'Alameda Professor José Conde, S/N, 0442-661 Estremoz', '1971-11-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('14645796539', 'False', 'Lara Costa', '715089226', 'Travessa de Pacheco, 1, 7614-852 Mirandela', '2011-04-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('90552608793', 'False', 'Luciana Ribeiro', '504134391', 'R. Fernando Pessa, 37, 7753-198 Guimarães', '1957-01-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('22157892842', 'False', 'Bianca do Paiva', '181441635', 'Alameda do Longo, 39, 4829-703 Valbom', '1981-01-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('71767084940', 'False', 'Guilherme Maia-Neves', '254764396', 'Alameda 25 de Abril, 85, 9144-478 Queluz', '2023-07-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('26350285787', 'False', 'Benjamim Paiva', '344418049', 'Largo Nádia Almeida, 83, 3549-918 Valpaços', '2024-02-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87451864064', 'False', 'Diana Barros-Macedo', '055645321', 'Alameda Lourenço, 457, 2127-488 Marinha Grande', '1961-09-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('81505537142', 'False', 'Diego Simões', '808874589', 'Rua Yara Esteves, S/N, 3787-702 Pombal', '1952-06-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('64264076991', 'False', 'André Torres', '283542789', 'R. Matos, S/N, 5895-680 Miranda do Douro', '1997-06-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69304617995', 'False', 'Eduardo Cardoso', '639838940', 'Alameda das Bolas, 38, 0799-388 Alcácer do Sal', '1955-02-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('21837147491', 'False', 'Alexandra do Lopes', '400875026', 'Largo dos Estorninhos, 72, 6108-980 Montemor-o-Novo', '1950-02-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('63482034315', 'False', 'Renata da Barros', '964295733', 'R. de Paiva, 51, 9240-473 Vila Nova de Famalicão', '1967-09-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('46988587442', 'False', 'Bruna Antunes', '627293603', 'R. do Codeçal, 41, 3392-251 Matosinhos', '2002-12-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('78501127117', 'False', 'Joaquim Marques', '499453170', 'Alameda da Igreja, S/N, 3491-180 Braga', '1987-02-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69779926558', 'False', 'Lúcia da Neto', '000438172', 'Rua do Ouro, S/N, 8914-354 Vizela', '1980-03-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('46673262770', 'False', 'Daniela Amorim', '718879306', 'Largo Carvalho, 70, 3193-811 Ponte de Sor', '1939-06-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('05453973194', 'False', 'Mia do Miranda', '719702060', 'Travessa Manuel Gonçalves Moreira, 77, 6634-989 Entroncamento', '1951-08-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('02151075142', 'False', 'Núria Pinho', '621181273', 'Rua de Costa, 1, 6883-979 Oliveira do Hospital', '1958-06-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('83416397539', 'False', 'Benjamim da Mendes', '681768301', 'Av Juliana Torres, S/N, 0410-354 Viana do Castelo', '1995-04-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('61909305260', 'False', 'David Vieira', '712301598', 'Travessa Flor Carvalho, 41, 6060-985 Sintra', '1926-01-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('64061923895', 'False', 'Nelson Mendes', '450494950', 'Travessa Mário Ruivo, 30, 0905-938 Alverca do Ribatejo', '2024-01-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('69649088796', 'False', 'Salomé-Kyara Andrade', '293133367', 'Largo Teixeira, S/N, 3725-009 Vendas Novas', '1954-08-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('21531901968', 'False', 'Marcos Guerreiro', '915257046', 'Travessa de Pinto, 54, 2265-018 Póvoa de Santa Iria', '1946-04-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97774714670', 'False', 'Lia Magalhães', '161111001', 'Alameda de Gomes, 38, 0945-999 Ponte de Sor', '2011-05-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('52251963680', 'False', 'Nuno Lopes', '673447363', 'Largo Professor José Conde, 36, 5116-138 Torres Vedras', '2010-04-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('43564246871', 'False', 'Ema Paiva', '295369002', 'Largo Joel Faria, 3, 7626-813 Vila Nova de Santo André', '2009-05-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('95965587295', 'False', 'Salvador da Cunha', '101206375', 'Travessa de Cunha, S/N, 3625-745 Valpaços', '1948-04-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('29171825051', 'False', 'Micael Anjos', '372911802', 'Alameda Lourenço Loureiro, S/N, 1796-103 Marinha Grande', '1951-07-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('18788120407', 'False', 'Isabel Moura', '126569431', 'Avenida de Pereira, 8, 4424-288 Marinha Grande', '1972-07-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('34995431531', 'False', 'Martim Cardoso', '817468696', 'Avenida Jorge Esteves, 81, 6961-183 Vale de Cambra', '1980-09-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('37624380987', 'False', 'Leonor Antunes', '201511875', 'Rua Pinto, 27, 6054-721 Ílhavo', '1991-04-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('76796801315', 'False', 'Emma Alves', '646559638', 'R. Martim Fernandes, 865, 1167-950 Queluz', '1972-01-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('96938317444', 'False', 'Diego Gonçalves', '511594546', 'Alameda de Fernandes, 921, 5589-088 Santo Tirso', '1935-07-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('38296279014', 'False', 'Dinis Amaral-Jesus', '588534783', 'Rua Pequeno, 359, 4565-991 Alverca do Ribatejo', '1960-08-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('31313687103', 'False', 'Miguel de Gonçalves', '137457260', 'Avenida de Antunes, 50, 3710-224 Abrantes', '1999-03-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('24692682245', 'False', 'Diogo Lopes', '425118699', 'Praça Morais, 7, 2276-975 Portalegre', '1947-05-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('41221370563', 'False', 'Leonor Fonseca', '570599295', 'Praça Patrícia Nunes, 49, 8917-043 Mealhada', '1925-02-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('05687330764', 'False', 'Fabiana de Torres', '416975942', 'Largo de Mendes, 83, 1655-654 Bragança', '1996-12-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('91361550712', 'False', 'Márcio Reis', '224739845', 'Av Assunção, 571, 2207-700 Vila Nova de Santo André', '1928-05-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('98091574381', 'False', 'Micael Matos', '844293924', 'Alameda de Correia, 34, 6292-635 Valongo', '1987-02-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('85175532316', 'False', 'Ismael Loureiro-Carneiro', '898426052', 'Av de Marques, 6, 6398-186 Loulé', '1936-09-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('15314526716', 'False', 'Mateus Garcia-Ribeiro', '690241082', 'Av Amélia Branco, 78, 9089-948 Guimarães', '1990-03-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('06505374673', 'False', 'Diogo de Marques', '069872461', 'Largo Moreira, 7, 9288-789 Mirandela', '2002-10-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('02694277230', 'False', 'Paulo Nascimento', '687906037', 'Rua de Rocha, 710, 9121-035 Peniche', '2022-03-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('05178281780', 'False', 'Lourenço Cruz', '067270093', 'R. Isabela Sousa, 2, 4131-009 Montemor-o-Novo', '2008-09-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('48274363625', 'False', 'Mauro Moura', '279303917', 'Travessa de Pinto, 88, 9903-292 Fafe', '2019-12-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('53604760615', 'False', 'Laura Brito', '999779613', 'Avenida Campos, 992, 8225-470 Ponte de Sor', '2000-02-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('84628551535', 'False', 'Denis Santos-Rodrigues', '847964784', 'Alameda Luna Correia, 6, 6692-185 Elvas', '1937-11-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('63848481540', 'False', 'Hugo Freitas', '417387912', 'Rua Pinheiro, 78, 4367-320 Póvoa de Santa Iria', '1935-08-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('50080091840', 'False', 'Soraia da Fonseca', '978036830', 'Av dos Oceanos, 83, 3207-666 Gouveia', '1936-10-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('14880349527', 'False', 'Emanuel Melo', '199925074', 'Avenida das Gáveas ao Parque das Nações, 340, 4630-254 Mealhada', '1947-03-30');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('76867777396', 'False', 'Joaquim Valente-Santos', '494214052', 'Avenida William Oliveira, 52, 4478-372 Vale de Cambra', '1945-04-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('30739709148', 'False', 'Edgar Costa', '347937135', 'Largo da Carvalhosa, 908, 8903-331 Cantanhede', '1937-12-08');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('73663080973', 'False', 'Luísa Santos', '204423338', 'Avenida Ana Paiva, 75, 1632-464 Bragança', '1951-10-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92658226005', 'False', 'Renata de Pacheco', '036006490', 'Avenida de Gonçalves, 860, 7796-732 Castelo Branco', '2001-04-03');
